Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
880418910205616130,5.7099155609496215,829,603,199,179,2018-05-06_01_22_40,3230,2017-06-29,880418910205616130,http://twitter.com/senrobportman/status/880418910205616130
879446170317324288,0.0,0,24,160,9,2018-05-06_01_36_59,6,2017-06-26,879446170317324288,http://twitter.com/senrobportman/status/879446170317324288
879737414222327809,5.627264957263099,351,21,74,7,2018-05-06_01_35_21,1145,2017-06-27,879737414222327809,http://twitter.com/senrobportman/status/879737414222327809
879791644027080707,5.690200523162062,1147,489,362,163,2018-05-06_01_33_44,3668,2017-06-27,879791644027080707,http://twitter.com/senrobportman/status/879791644027080707
879821271147704320,5.66933937826195,772,68,181,15,2018-05-06_01_32_11,2767,2017-06-27,879821271147704320,http://twitter.com/senrobportman/status/879821271147704320
879824159072600064,5.35072503421251,731,14,163,3,2018-05-06_01_30_32,2425,2017-06-27,879824159072600064,http://twitter.com/senrobportman/status/879824159072600064
879044271575322624,5.266789587882559,922,49,173,25,2018-05-06_01_44_36,2948,2017-06-25,879044271575322624,http://twitter.com/senrobportman/status/879044271575322624
879045277855866881,5.095869565213053,414,15,72,9,2018-05-06_01_43_08,1433,2017-06-25,879045277855866881,http://twitter.com/senrobportman/status/879045277855866881
879059897765068800,5.679749999994661,320,61,80,16,2018-05-06_01_41_36,1080,2017-06-25,879059897765068800,http://twitter.com/senrobportman/status/879059897765068800
879398604598890496,5.240801687804948,948,29,203,11,2018-05-06_01_39_55,3148,2017-06-26,879398604598890496,http://twitter.com/senrobportman/status/879398604598890496
879444658887114752,5.401715771250035,577,45,125,9,2018-05-06_01_38_26,1786,2017-06-26,879444658887114752,http://twitter.com/senrobportman/status/879444658887114752
878300476365840384,5.592718446601041,309,85,71,19,2018-05-06_01_53_15,950,2017-06-23,878300476365840384,http://twitter.com/senrobportman/status/878300476365840384
878311452540637184,5.309105431332784,626,31,141,6,2018-05-06_01_51_47,1942,2017-06-23,878311452540637184,http://twitter.com/senrobportman/status/878311452540637184
878697079929020416,5.469601634352344,979,73,308,9,2018-05-06_01_50_05,3020,2017-06-24,878697079929020416,http://twitter.com/senrobportman/status/878697079929020416
878698329240195074,5.4902541630497135,1141,166,556,31,2018-05-06_01_47_43,3541,2017-06-24,878698329240195074,http://twitter.com/senrobportman/status/878698329240195074
878699738656366593,5.69448275863236,725,44,173,6,2018-05-06_01_46_08,2392,2017-06-24,878699738656366593,http://twitter.com/senrobportman/status/878699738656366593
877974722839023616,5.070223325053883,403,33,76,9,2018-05-06_02_01_15,1313,2017-06-22,877974722839023616,http://twitter.com/senrobportman/status/877974722839023616
878007854187159552,5.1566666666666645,6,120,507,24,2018-05-06_01_59_48,18,2017-06-22,878007854187159552,http://twitter.com/senrobportman/status/878007854187159552
878008372410302466,5.224147509603111,1044,162,253,29,2018-05-06_01_58_03,3168,2017-06-22,878008372410302466,http://twitter.com/senrobportman/status/878008372410302466
878008610596507648,5.501223832551887,621,23,136,7,2018-05-06_01_56_32,1996,2017-06-22,878008610596507648,http://twitter.com/senrobportman/status/878008610596507648
878009000884924417,5.3330790441409786,1088,112,979,31,2018-05-06_01_55_02,3354,2017-06-22,878009000884924417,http://twitter.com/senrobportman/status/878009000884924417
877661933251383296,5.417685459937284,337,63,71,13,2018-05-06_02_09_07,1068,2017-06-21,877661933251383296,http://twitter.com/senrobportman/status/877661933251383296
877691500431384576,5.497669902908397,309,16,86,3,2018-05-06_02_07_40,1083,2017-06-21,877691500431384576,http://twitter.com/senrobportman/status/877691500431384576
877950804883144704,5.350668485626633,1466,148,2.9K,230,2018-05-06_02_05_56,4712,2017-06-22,877950804883144704,http://twitter.com/senrobportman/status/877950804883144704
877963146215870464,5.391528925627881,484,24,104,6,2018-05-06_02_04_20,1507,2017-06-22,877963146215870464,http://twitter.com/senrobportman/status/877963146215870464
877967930947973120,5.2229243697686085,595,14,110,5,2018-05-06_02_02_52,1683,2017-06-22,877967930947973120,http://twitter.com/senrobportman/status/877967930947973120
877140326791749632,5.605098039249972,867,67549,6.3K,16461,2018-05-06_02_17_09,2932,2017-06-19,877140326791749632,http://twitter.com/senrobportman/status/877140326791749632
877150866737901568,5.400068965514999,290,9,81,5,2018-05-06_02_15_41,985,2017-06-20,877150866737901568,http://twitter.com/senrobportman/status/877150866737901568
877284928907599872,5.410675324666284,385,35,91,9,2018-05-06_02_14_12,1356,2017-06-20,877284928907599872,http://twitter.com/senrobportman/status/877284928907599872
877568669223706625,5.583232931751512,996,67,211,13,2018-05-06_02_12_36,3214,2017-06-21,877568669223706625,http://twitter.com/senrobportman/status/877568669223706625
877570925121732608,5.598924050660165,632,39,176,9,2018-05-06_02_10_54,2253,2017-06-21,877570925121732608,http://twitter.com/senrobportman/status/877570925121732608
873938649926086656,5.615000000003011,428,68,100,19,2018-05-06_02_24_04,1528,2017-06-11,873938649926086656,http://twitter.com/senrobportman/status/873938649926086656
873993742608326657,5.425896510252988,831,34,267,30,2018-05-06_02_22_10,3250,2017-06-11,873993742608326657,http://twitter.com/senrobportman/status/873993742608326657
873996764239540224,5.533314606738579,356,4,101,5,2018-05-06_02_20_45,1375,2017-06-11,873996764239540224,http://twitter.com/senrobportman/status/873996764239540224
874014381171933190,5.524115092316073,921,46,322,14,2018-05-06_02_19_16,3300,2017-06-11,874014381171933190,http://twitter.com/senrobportman/status/874014381171933190
872142543231889409,5.669120287271494,557,27,114,12,2018-05-06_02_32_10,1974,2017-06-06,872142543231889409,http://twitter.com/senrobportman/status/872142543231889409
872144809443573760,5.700286975726699,453,20,105,8,2018-05-06_02_30_30,1491,2017-06-06,872144809443573760,http://twitter.com/senrobportman/status/872144809443573760
872912843431182336,5.496014705898186,680,47,125,16,2018-05-06_02_28_56,2277,2017-06-08,872912843431182336,http://twitter.com/senrobportman/status/872912843431182336
873389938322132992,6.211005025127569,398,17427,254,12246,2018-05-06_02_27_07,1499,2017-06-09,873389938322132992,http://twitter.com/senrobportman/status/873389938322132992
873618520600346624,5.449937238498485,478,16,114,7,2018-05-06_02_25_35,1501,2017-06-10,873618520600346624,http://twitter.com/senrobportman/status/873618520600346624
870315130353061888,5.8247514910631875,503,17,102,6,2018-05-06_02_40_10,1579,2017-06-01,870315130353061888,http://twitter.com/senrobportman/status/870315130353061888
871424815264968704,5.6850334672360505,747,38,149,13,2018-05-06_02_38_33,2495,2017-06-04,871424815264968704,http://twitter.com/senrobportman/status/871424815264968704
871842287306911744,5.6517605633802575,284,21,83,19,2018-05-06_02_36_50,1142,2017-06-05,871842287306911744,http://twitter.com/senrobportman/status/871842287306911744
872138807403053057,5.580380078663766,763,41,269,64,2018-05-06_02_35_19,2926,2017-06-06,872138807403053057,http://twitter.com/senrobportman/status/872138807403053057
872140531781976065,5.553890410976021,730,17,163,12,2018-05-06_02_33_46,2683,2017-06-06,872140531781976065,http://twitter.com/senrobportman/status/872140531781976065
867212053362208768,5.973185185184635,135,6798,85,4617,2018-05-06_02_48_21,582,2017-05-23,867212053362208768,http://twitter.com/senrobportman/status/867212053362208768
867937577541750784,6.2649999999981425,166,10961,103,8584,2018-05-06_02_46_49,671,2017-05-25,867937577541750784,http://twitter.com/senrobportman/status/867937577541750784
869664527582887937,5.514845814995729,454,22,120,7,2018-05-06_02_45_20,1808,2017-05-30,869664527582887937,http://twitter.com/senrobportman/status/869664527582887937
870026880220622849,5.912691358051077,810,35,150,14,2018-05-06_02_43_43,2299,2017-05-31,870026880220622849,http://twitter.com/senrobportman/status/870026880220622849
870027238691016704,5.523701657485153,543,54,116,15,2018-05-06_02_42_14,1812,2017-05-31,870027238691016704,http://twitter.com/senrobportman/status/870027238691016704
864273723850936320,5.58120181407092,441,29,107,3,2018-05-06_02_56_25,1637,2017-05-15,864273723850936320,http://twitter.com/senrobportman/status/864273723850936320
864541460695310336,5.531413502119462,474,53,104,11,2018-05-06_02_54_55,1712,2017-05-16,864541460695310336,http://twitter.com/senrobportman/status/864541460695310336
864983395205619713,5.754750692557564,722,578,190,157,2018-05-06_02_53_02,2607,2017-05-17,864983395205619713,http://twitter.com/senrobportman/status/864983395205619713
865333726561153024,5.764433399616302,503,134,104,25,2018-05-06_02_51_31,1720,2017-05-18,865333726561153024,http://twitter.com/senrobportman/status/865333726561153024
867099271153233921,5.523821839077526,348,12,80,3,2018-05-06_02_49_51,1194,2017-05-23,867099271153233921,http://twitter.com/senrobportman/status/867099271153233921
862332594062491648,6.166277056272889,231,78,70,13,2018-05-06_03_04_40,840,2017-05-10,862332594062491648,http://twitter.com/senrobportman/status/862332594062491648
862332790288691201,5.912352941214062,697,522,385,122,2018-05-06_03_02_57,2745,2017-05-10,862332790288691201,http://twitter.com/senrobportman/status/862332790288691201
862333103108435972,5.95997539978604,813,155,216,24,2018-05-06_03_01_14,3239,2017-05-10,862333103108435972,http://twitter.com/senrobportman/status/862333103108435972
862333524862533632,5.89241423127831,787,106,258,13,2018-05-06_02_59_33,2935,2017-05-10,862333524862533632,http://twitter.com/senrobportman/status/862333524862533632
863438211695099904,5.518333333331217,342,60,73,23,2018-05-06_02_57_59,1284,2017-05-13,863438211695099904,http://twitter.com/senrobportman/status/863438211695099904
860216177766916096,5.6212746585902575,659,540,149,236,2018-05-06_03_11_11,2157,2017-05-04,860216177766916096,http://twitter.com/senrobportman/status/860216177766916096
860218488895549440,5.565256959347607,934,167,189,59,2018-05-06_03_09_38,2943,2017-05-04,860218488895549440,http://twitter.com/senrobportman/status/860218488895549440
861325266102083584,5.551093394088063,439,26,109,6,2018-05-06_03_08_08,1676,2017-05-07,861325266102083584,http://twitter.com/senrobportman/status/861325266102083584
861342433535242247,6.427246376810626,138,6795,119,5206,2018-05-06_03_06_39,565,2017-05-07,861342433535242247,http://twitter.com/senrobportman/status/861342433535242247
857655790634754051,5.3568311688279255,385,14,86,5,2018-05-06_03_19_38,1235,2017-04-27,857655790634754051,http://twitter.com/senrobportman/status/857655790634754051
859116467467436032,5.463962848294932,323,10,73,3,2018-05-06_03_17_59,989,2017-05-01,859116467467436032,http://twitter.com/senrobportman/status/859116467467436032
859947132853379072,5.8360115606938265,173,4810,74,3496,2018-05-06_03_16_14,681,2017-05-03,859947132853379072,http://twitter.com/senrobportman/status/859947132853379072
860214699186630656,5.536687116562848,326,24,72,10,2018-05-06_03_14_42,1110,2017-05-04,860214699186630656,http://twitter.com/senrobportman/status/860214699186630656
860215535983894528,5.670992647079091,544,650,135,189,2018-05-06_03_12_55,1799,2017-05-04,860215535983894528,http://twitter.com/senrobportman/status/860215535983894528
854720149106163713,5.563277591974468,299,11,82,8,2018-05-06_03_27_57,1239,2017-04-19,854720149106163713,http://twitter.com/senrobportman/status/854720149106163713
854721156355633152,5.5400000000031655,301,14,99,6,2018-05-06_03_26_21,1264,2017-04-19,854721156355633152,http://twitter.com/senrobportman/status/854721156355633152
855237371905925120,5.9483881578889655,304,11581,187,7741,2018-05-06_03_24_30,1193,2017-04-20,855237371905925120,http://twitter.com/senrobportman/status/855237371905925120
856230566542422017,6.226716417910794,134,5508,80,4514,2018-05-06_03_22_52,531,2017-04-23,856230566542422017,http://twitter.com/senrobportman/status/856230566542422017
857654888976834560,5.2491836734659385,294,32,70,8,2018-05-06_03_21_21,967,2017-04-27,857654888976834560,http://twitter.com/senrobportman/status/857654888976834560
850744295053119488,5.608150684939206,438,23,106,3,2018-05-06_03_35_40,1457,2017-04-08,850744295053119488,http://twitter.com/senrobportman/status/850744295053119488
850748825337712646,5.649983193311843,595,43,172,5,2018-05-06_03_34_08,2294,2017-04-08,850748825337712646,http://twitter.com/senrobportman/status/850748825337712646
851174655314362368,5.481189873416321,395,31,78,10,2018-05-06_03_32_38,1273,2017-04-09,851174655314362368,http://twitter.com/senrobportman/status/851174655314362368
851447592361897986,5.5599316628798965,439,56,118,18,2018-05-06_03_31_08,1628,2017-04-10,851447592361897986,http://twitter.com/senrobportman/status/851447592361897986
854387556703711232,5.417133757959544,314,17,72,4,2018-05-06_03_29_36,1046,2017-04-18,854387556703711232,http://twitter.com/senrobportman/status/854387556703711232
850031101842272256,5.535298602322302,787,28,221,11,2018-05-06_03_43_20,3001,2017-04-06,850031101842272256,http://twitter.com/senrobportman/status/850031101842272256
850031813510787072,5.562190923345379,639,68,164,18,2018-05-06_03_41_51,2060,2017-04-06,850031813510787072,http://twitter.com/senrobportman/status/850031813510787072
850384720731009028,5.5059443340111445,503,71,125,14,2018-05-06_03_40_12,1631,2017-04-07,850384720731009028,http://twitter.com/senrobportman/status/850384720731009028
850385184423858176,5.617543859646852,228,36,71,11,2018-05-06_03_38_49,869,2017-04-07,850385184423858176,http://twitter.com/senrobportman/status/850385184423858176
850385902153211904,5.579860139858639,286,33,79,5,2018-05-06_03_37_13,1090,2017-04-07,850385902153211904,http://twitter.com/senrobportman/status/850385902153211904
848940171164655616,5.5066932270895075,251,76,77,29,2018-05-06_03_51_09,1031,2017-04-03,848940171164655616,http://twitter.com/senrobportman/status/848940171164655616
849333250401206272,5.296344827616913,725,152,341,52,2018-05-06_03_49_38,2800,2017-04-04,849333250401206272,http://twitter.com/senrobportman/status/849333250401206272
849360570088398850,5.4475247524931385,505,44,147,13,2018-05-06_03_48_09,2006,2017-04-04,849360570088398850,http://twitter.com/senrobportman/status/849360570088398850
849647339664924673,5.160875576039848,434,80,147,22,2018-05-06_03_46_40,1653,2017-04-05,849647339664924673,http://twitter.com/senrobportman/status/849647339664924673
849658898239766528,5.513187919496803,596,74,171,21,2018-05-06_03_45_03,2182,2017-04-05,849658898239766528,http://twitter.com/senrobportman/status/849658898239766528
848248607883100161,5.413436293432002,259,67,73,22,2018-05-06_03_58_41,942,2017-04-01,848248607883100161,http://twitter.com/senrobportman/status/848248607883100161
848582050483290116,5.568823529411475,289,108,93,70,2018-05-06_03_57_09,1212,2017-04-02,848582050483290116,http://twitter.com/senrobportman/status/848582050483290116
848601442067689472,5.244806629883398,724,280,369,408,2018-05-06_03_55_26,2753,2017-04-02,848601442067689472,http://twitter.com/senrobportman/status/848601442067689472
848937036585291776,5.340082644624527,242,41,78,9,2018-05-06_03_54_04,988,2017-04-03,848937036585291776,http://twitter.com/senrobportman/status/848937036585291776
848939422347177984,5.495763157898336,380,25,107,7,2018-05-06_03_52_35,1585,2017-04-03,848939422347177984,http://twitter.com/senrobportman/status/848939422347177984
847227370780135424,5.5688247422847095,485,58,139,16,2018-05-06_04_05_01,1874,2017-03-29,847227370780135424,http://twitter.com/senrobportman/status/847227370780135424
847540068956766208,5.253749999997528,312,53,101,18,2018-05-06_04_03_10,1247,2017-03-30,847540068956766208,http://twitter.com/senrobportman/status/847540068956766208
847547735746072576,5.476345029240371,342,55,98,25,2018-05-06_04_01_44,1304,2017-03-30,847547735746072576,http://twitter.com/senrobportman/status/847547735746072576
848235777754488833,5.387351694925883,472,50,141,16,2018-05-06_04_00_10,1871,2017-04-01,848235777754488833,http://twitter.com/senrobportman/status/848235777754488833
846856172187594752,5.959460916441268,371,80,75,36,2018-05-06_04_12_08,1206,2017-03-28,846856172187594752,http://twitter.com/senrobportman/status/846856172187594752
847114802694643712,5.468582375477222,261,24,73,8,2018-05-06_04_10_46,911,2017-03-29,847114802694643712,http://twitter.com/senrobportman/status/847114802694643712
847123987461259265,5.1961602671453395,599,61,169,20,2018-05-06_04_09_22,2227,2017-03-29,847123987461259265,http://twitter.com/senrobportman/status/847123987461259265
847200023318290434,5.649938837918636,327,54,102,19,2018-05-06_04_07_56,1249,2017-03-29,847200023318290434,http://twitter.com/senrobportman/status/847200023318290434
847207492375449600,5.669999999998847,301,23,96,13,2018-05-06_04_06_28,1150,2017-03-29,847207492375449600,http://twitter.com/senrobportman/status/847207492375449600
845323828968402944,5.7099551569671405,892,29,206,9,2018-05-06_04_19_32,2708,2017-03-24,845323828968402944,http://twitter.com/senrobportman/status/845323828968402944
845666086620160000,5.514441558442313,385,21,83,10,2018-05-06_04_18_09,1189,2017-03-25,845666086620160000,http://twitter.com/senrobportman/status/845666086620160000
846414958829228032,5.400176817303836,509,38,136,15,2018-05-06_04_16_37,1835,2017-03-27,846414958829228032,http://twitter.com/senrobportman/status/846414958829228032
846795660712169473,5.400597484272728,318,52,104,23,2018-05-06_04_15_04,1233,2017-03-28,846795660712169473,http://twitter.com/senrobportman/status/846795660712169473
846797069859852291,5.4723450134777485,371,34,117,13,2018-05-06_04_13_37,1543,2017-03-28,846797069859852291,http://twitter.com/senrobportman/status/846797069859852291
844620503042142208,5.6084893267988205,609,77,172,29,2018-05-06_04_26_26,2476,2017-03-22,844620503042142208,http://twitter.com/senrobportman/status/844620503042142208
844926521747890176,5.7981951219538495,410,47,114,10,2018-05-06_04_25_04,1483,2017-03-23,844926521747890176,http://twitter.com/senrobportman/status/844926521747890176
845004252913287168,5.503152173914176,460,35,93,6,2018-05-06_04_23_39,1430,2017-03-23,845004252913287168,http://twitter.com/senrobportman/status/845004252913287168
845320844767301633,5.78156903766119,478,24,122,7,2018-05-06_04_22_17,1444,2017-03-24,845320844767301633,http://twitter.com/senrobportman/status/845320844767301633
845322824252313603,5.662281879191504,298,10,83,4,2018-05-06_04_20_54,1000,2017-03-24,845322824252313603,http://twitter.com/senrobportman/status/845322824252313603
843488989646471168,5.443597122297756,417,30,91,27,2018-05-06_04_33_19,1396,2017-03-19,843488989646471168,http://twitter.com/senrobportman/status/843488989646471168
843492010032091136,5.409513888887648,432,13,78,7,2018-05-06_04_30_53,1389,2017-03-19,843492010032091136,http://twitter.com/senrobportman/status/843492010032091136
843849920587161600,5.537711370303455,686,97,245,45,2018-05-06_04_29_24,2605,2017-03-20,843849920587161600,http://twitter.com/senrobportman/status/843849920587161600
843926879656730627,5.687459379636147,677,26,135,12,2018-05-06_04_27_55,2220,2017-03-20,843926879656730627,http://twitter.com/senrobportman/status/843926879656730627
843126601831321601,5.7467796610134565,236,77,72,20,2018-05-06_04_40_23,1032,2017-03-18,843126601831321601,http://twitter.com/senrobportman/status/843126601831321601
843180960585781248,5.572116868828519,907,34,202,14,2018-05-06_04_38_58,3126,2017-03-18,843180960585781248,http://twitter.com/senrobportman/status/843180960585781248
843189010969255937,5.541027900162015,681,22,171,12,2018-05-06_04_37_36,2281,2017-03-18,843189010969255937,http://twitter.com/senrobportman/status/843189010969255937
843192283210047488,5.647777777791716,612,43,148,8,2018-05-06_04_36_13,1947,2017-03-18,843192283210047488,http://twitter.com/senrobportman/status/843192283210047488
843485213632028673,5.427795180746973,830,40,186,23,2018-05-06_04_34_42,2659,2017-03-19,843485213632028673,http://twitter.com/senrobportman/status/843485213632028673
841016347802906625,5.757619047617268,252,186,85,47,2018-05-06_04_50_46,992,2017-03-12,841016347802906625,http://twitter.com/senrobportman/status/841016347802906625
841311965729423360,5.8669565217449815,391,42,97,12,2018-05-06_04_49_23,1470,2017-03-13,841311965729423360,http://twitter.com/senrobportman/status/841311965729423360
841708507225178112,5.686799544439986,878,22,200,3,2018-05-06_04_47_09,2971,2017-03-14,841708507225178112,http://twitter.com/senrobportman/status/841708507225178112
841734515802398720,5.746496000017543,625,24,142,3,2018-05-06_04_45_38,2146,2017-03-14,841734515802398720,http://twitter.com/senrobportman/status/841734515802398720
840305766997274624,5.878162230704121,789,248,183,72,2018-05-06_04_57_56,2620,2017-03-10,840305766997274624,http://twitter.com/senrobportman/status/840305766997274624
840658592990711809,5.849526813877709,317,130,80,33,2018-05-06_04_56_36,1055,2017-03-11,840658592990711809,http://twitter.com/senrobportman/status/840658592990711809
840666390965149697,5.922035623405226,393,108,99,18,2018-05-06_04_55_14,1309,2017-03-11,840666390965149697,http://twitter.com/senrobportman/status/840666390965149697
840982403854278658,5.7161904761880935,273,58,70,12,2018-05-06_04_53_46,973,2017-03-12,840982403854278658,http://twitter.com/senrobportman/status/840982403854278658
841015304146817026,5.611586206895112,290,229,79,35,2018-05-06_04_52_14,1039,2017-03-12,841015304146817026,http://twitter.com/senrobportman/status/841015304146817026
838878359543148544,5.662529349009769,937,118,205,31,2018-05-06_05_05_28,2966,2017-03-06,838878359543148544,http://twitter.com/senrobportman/status/838878359543148544
838879867420749824,5.801899441350894,537,350,123,104,2018-05-06_05_03_57,1690,2017-03-06,838879867420749824,http://twitter.com/senrobportman/status/838879867420749824
839228669025533953,5.517089783278989,323,41,71,20,2018-05-06_05_02_31,1021,2017-03-07,839228669025533953,http://twitter.com/senrobportman/status/839228669025533953
839870713498501120,5.7258959537540575,346,20,74,6,2018-05-06_05_00_59,1038,2017-03-09,839870713498501120,http://twitter.com/senrobportman/status/839870713498501120
840223575709745152,5.2852691218077235,353,42,78,8,2018-05-06_04_59_31,1115,2017-03-10,840223575709745152,http://twitter.com/senrobportman/status/840223575709745152
837769410102366210,5.916965648880023,524,98,143,11,2018-05-06_05_14_02,1885,2017-03-03,837769410102366210,http://twitter.com/senrobportman/status/837769410102366210
838456481263517697,5.489297297299802,370,48,119,14,2018-05-06_05_12_34,1512,2017-03-05,838456481263517697,http://twitter.com/senrobportman/status/838456481263517697
838492634201075712,5.758938848941691,556,221,158,37,2018-05-06_05_11_04,2264,2017-03-05,838492634201075712,http://twitter.com/senrobportman/status/838492634201075712
838523112530509824,5.5585609756144345,410,130,120,15,2018-05-06_05_09_38,1519,2017-03-05,838523112530509824,http://twitter.com/senrobportman/status/838523112530509824
838808147917746178,5.7431616341259195,563,69,127,13,2018-05-06_05_06_55,1838,2017-03-06,838808147917746178,http://twitter.com/senrobportman/status/838808147917746178
836715089487069184,5.654296577944929,263,25,82,2,2018-05-06_05_21_38,857,2017-02-28,836715089487069184,http://twitter.com/senrobportman/status/836715089487069184
836717873708032000,5.868749999998281,360,35,95,3,2018-05-06_05_20_12,1306,2017-02-28,836717873708032000,http://twitter.com/senrobportman/status/836717873708032000
836728694282600449,5.328737201360216,293,183,102,54,2018-05-06_05_18_29,1204,2017-02-28,836728694282600449,http://twitter.com/senrobportman/status/836728694282600449
836784664299864069,5.643903177033929,661,1509,234,421,2018-05-06_05_17_05,2457,2017-02-28,836784664299864069,http://twitter.com/senrobportman/status/836784664299864069
837371856646713345,5.558514548280432,653,114,189,28,2018-05-06_05_15_33,2529,2017-03-02,837371856646713345,http://twitter.com/senrobportman/status/837371856646713345
835597566221946880,5.908228043177393,649,403,167,205,2018-05-06_05_28_52,2413,2017-02-25,835597566221946880,http://twitter.com/senrobportman/status/835597566221946880
835965919956369408,5.599927007304667,411,33,111,16,2018-05-06_05_27_27,1508,2017-02-26,835965919956369408,http://twitter.com/senrobportman/status/835965919956369408
835970195487346688,5.841565217422406,575,52,156,12,2018-05-06_05_26_01,2160,2017-02-26,835970195487346688,http://twitter.com/senrobportman/status/835970195487346688
836225186638745600,5.358852097132658,453,104,97,20,2018-05-06_05_24_27,1516,2017-02-27,836225186638745600,http://twitter.com/senrobportman/status/836225186638745600
836681378376925185,5.7015749525799775,527,60,140,11,2018-05-06_05_23_03,1946,2017-02-28,836681378376925185,http://twitter.com/senrobportman/status/836681378376925185
835549711151038464,5.893266331664077,398,29,109,7,2018-05-06_05_32_50,1448,2017-02-25,835549711151038464,http://twitter.com/senrobportman/status/835549711151038464
